model,split,problem_idx,variant,run_idx,original_answer,predicted_answer,is_correct_exact,input_tokens,output_tokens,error
deepseek-r1,train,8,original,0,029,,False,370,8188,
deepseek-r1,train,9,original,0,156,,False,296,8188,
deepseek-r1,train,12,edge_deletion,0,039,59,False,339,4513,
deepseek-r1,train,8,edge_deletion,0,029,,False,371,8189,
deepseek-r1,train,8,node_deletion,0,029,,False,373,8191,
deepseek-r1,train,9,node_deletion,0,156,,False,300,8189,
deepseek-r1,train,11,node_deletion,0,161,,False,347,8190,
deepseek-r1,train,11,original,0,161,161,True,361,7885,
deepseek-r1,train,10,original,0,896,,False,334,8191,
deepseek-r1,train,10,edge_deletion,0,896,,False,322,8191,
deepseek-r1,train,11,edge_deletion,0,161,,False,333,8191,
deepseek-r1,train,15,node_deletion,0,196,444,False,231,2354,
deepseek-r1,train,15,original,0,196,196,True,231,2510,
deepseek-r1,train,10,node_deletion,0,896,,False,332,8188,
deepseek-r1,train,12,original,0,039,39,True,338,7986,
deepseek-r1,train,9,edge_deletion,0,156,,False,285,8190,
deepseek-r1,train,13,original,0,681,,False,276,8192,
deepseek-r1,train,13,edge_deletion,0,681,,False,262,8190,
deepseek-r1,train,13,node_deletion,0,681,,False,262,8191,
deepseek-r1,train,12,node_deletion,0,039,,False,324,8188,
deepseek-r1,train,14,original,0,83,,False,638,8191,
deepseek-r1,train,14,node_deletion,0,83,,False,336,8188,
deepseek-r1,train,19,original,0,190,190,True,278,4013,
deepseek-r1,train,18,node_deletion,0,279,279,False,310,4790,
deepseek-r1,train,18,original,0,279,279,True,309,5343,
deepseek-r1,train,15,edge_deletion,0,196,,False,229,8190,
deepseek-r1,train,14,edge_deletion,0,83,,False,333,8189,
deepseek-r1,train,16,node_deletion,0,243,,False,289,8189,
deepseek-r1,train,21,original,0,754,754,True,295,5602,
deepseek-r1,train,16,original,0,243,,False,540,8191,
deepseek-r1,train,17,original,0,503,,False,323,8192,
deepseek-r1,train,19,node_deletion,0,190,,False,278,8189,
deepseek-r1,train,16,edge_deletion,0,243,,False,284,8188,
deepseek-r1,train,19,edge_deletion,0,190,,False,290,8191,
deepseek-r1,train,17,edge_deletion,0,503,,False,315,8188,
deepseek-r1,train,17,node_deletion,0,503,,False,318,8188,
deepseek-r1,train,20,original,0,050,,False,245,8190,
deepseek-r1,train,18,edge_deletion,0,279,,False,293,8191,
deepseek-r1,train,20,node_deletion,0,050,,False,251,8189,
deepseek-r1,train,24,original,0,340,340,True,335,2867,
deepseek-r1,train,20,edge_deletion,0,050,,False,251,8189,
deepseek-r1,train,21,node_deletion,0,754,,False,301,8188,
deepseek-r1,train,21,edge_deletion,0,754,,False,297,8191,
deepseek-r1,train,0,original,1,277,277,True,337,1716,
deepseek-r1,train,22,original,0,245,,False,262,8192,
deepseek-r1,train,22,node_deletion,0,245,,False,262,8189,
deepseek-r1,train,22,edge_deletion,0,245,,False,264,8190,
deepseek-r1,train,23,node_deletion,0,669,,False,267,8191,
deepseek-r1,train,23,original,0,669,,False,257,8191,
deepseek-r1,train,23,edge_deletion,0,669,,False,263,8191,
deepseek-r1,train,25,original,0,132,,False,281,8190,
deepseek-r1,train,25,node_deletion,0,132,,False,292,8189,
deepseek-r1,train,27,original,0,107,,False,317,8189,
deepseek-r1,train,25,edge_deletion,0,132,,False,292,8191,
deepseek-r1,train,26,original,0,223,,False,317,8188,
deepseek-r1,train,27,edge_deletion,0,107,,False,298,8188,
deepseek-r1,train,1,original,1,62,62,True,255,5988,
deepseek-r1,train,27,node_deletion,0,107,,False,314,8189,
deepseek-r1,train,28,original,0,157,,False,340,8188,
deepseek-r1,train,28,edge_deletion,0,157,,False,379,8190,
deepseek-r1,train,2,original,1,079,79,True,306,4140,
deepseek-r1,train,28,node_deletion,0,157,,False,346,8188,
deepseek-r1,train,4,original,1,065,65,True,315,2280,
deepseek-r1,train,0,node_deletion,1,277,,False,330,8188,
deepseek-r1,train,29,original,0,393,,False,370,8192,
deepseek-r1,train,1,node_deletion,1,62,40,False,255,6503,
deepseek-r1,train,0,edge_deletion,1,277,,False,320,8189,
deepseek-r1,train,3,original,1,070,70,True,231,4550,
deepseek-r1,train,6,node_deletion,1,396,720,False,249,2235,
deepseek-r1,train,6,edge_deletion,1,396,720,False,249,2286,
deepseek-r1,train,3,node_deletion,1,070,821,False,235,4725,
deepseek-r1,train,5,original,1,441,441,True,242,3962,
deepseek-r1,train,7,edge_deletion,1,244,976,False,235,1883,
deepseek-r1,train,1,edge_deletion,1,62,,False,238,8188,
deepseek-r1,train,7,original,1,244,244,True,239,3707,
deepseek-r1,train,6,original,1,396,396,True,251,4979,
deepseek-r1,train,2,node_deletion,1,079,,False,321,8192,
deepseek-r1,train,2,edge_deletion,1,079,,False,302,8188,
deepseek-r1,train,3,edge_deletion,1,070,821,False,231,7124,
deepseek-r1,train,7,node_deletion,1,244,244,False,236,4887,
deepseek-r1,train,5,edge_deletion,1,441,,False,243,8192,
deepseek-r1,train,4,edge_deletion,1,065,,False,299,8190,
deepseek-r1,train,4,node_deletion,1,065,3,False,299,7938,
deepseek-r1,train,5,node_deletion,1,441,,False,247,8192,
deepseek-r1,train,8,edge_deletion,1,029,,False,371,8189,
deepseek-r1,train,8,node_deletion,1,029,,False,373,8191,
deepseek-r1,train,11,original,1,161,161,True,361,5738,
deepseek-r1,train,8,original,1,029,,False,370,8189,
deepseek-r1,train,9,original,1,156,,False,296,8188,
deepseek-r1,train,9,node_deletion,1,156,,False,300,8190,
deepseek-r1,train,10,node_deletion,1,896,"\frac{(47+64) \times 18}{2} = 999 \), multiplied by 4: \( 999 \times 4 = 3996 \)",False,332,8188,
deepseek-r1,train,10,edge_deletion,1,896,,False,322,8188,
deepseek-r1,train,15,original,1,196,196,True,231,2157,
deepseek-r1,train,9,edge_deletion,1,156,,False,285,8191,
deepseek-r1,train,15,node_deletion,1,196,444,False,231,2286,
deepseek-r1,train,12,node_deletion,1,039,500,False,324,6224,
deepseek-r1,train,10,original,1,896,,False,334,8192,
deepseek-r1,train,12,original,1,039,39,True,338,7137,
deepseek-r1,train,12,edge_deletion,1,039,,False,339,8189,
deepseek-r1,train,11,edge_deletion,1,161,,False,333,8189,
deepseek-r1,train,11,node_deletion,1,161,,False,347,8188,
deepseek-r1,train,13,node_deletion,1,681,,False,262,8188,
deepseek-r1,train,13,edge_deletion,1,681,,False,262,8192,
deepseek-r1,train,13,original,1,681,,False,276,8191,
deepseek-r1,train,19,original,1,190,190,True,278,3313,
deepseek-r1,train,14,original,1,83,,False,638,8189,
deepseek-r1,train,18,original,1,279,279,True,309,5282,
deepseek-r1,train,14,node_deletion,1,83,,False,336,8190,
deepseek-r1,train,14,edge_deletion,1,83,16,False,333,7132,
deepseek-r1,train,15,edge_deletion,1,196,,False,229,8189,
deepseek-r1,train,20,original,1,050,50,True,245,5370,
deepseek-r1,train,16,original,1,243,,False,540,8190,
deepseek-r1,train,16,node_deletion,1,243,,False,289,8191,
deepseek-r1,train,17,original,1,503,,False,323,8192,
deepseek-r1,train,16,edge_deletion,1,243,,False,284,8191,
deepseek-r1,train,19,node_deletion,1,190,,False,278,8190,
deepseek-r1,train,17,node_deletion,1,503,,False,318,8190,
deepseek-r1,train,18,edge_deletion,1,279,,False,293,8189,
deepseek-r1,train,17,edge_deletion,1,503,,False,315,8188,
deepseek-r1,train,18,node_deletion,1,279,,False,310,8188,
deepseek-r1,train,19,edge_deletion,1,190,,False,290,8192,
deepseek-r1,train,20,node_deletion,1,050,,False,251,8189,
deepseek-r1,train,23,original,1,669,669,True,257,4951,
deepseek-r1,train,21,original,1,754,,False,295,8189,
deepseek-r1,train,20,edge_deletion,1,050,,False,251,8189,
deepseek-r1,train,24,original,1,340,270,False,335,3541,
deepseek-r1,train,21,node_deletion,1,754,1 \),False,301,8189,
deepseek-r1,train,21,edge_deletion,1,754,,False,297,8189,
deepseek-r1,train,0,original,2,277,277,True,337,2102,
deepseek-r1,train,22,original,1,245,,False,262,8188,
deepseek-r1,train,22,edge_deletion,1,245,,False,264,8188,
deepseek-r1,train,22,node_deletion,1,245,,False,262,8191,
deepseek-r1,train,27,node_deletion,1,107,2,False,314,4773,
deepseek-r1,train,23,node_deletion,1,669,,False,267,8189,
deepseek-r1,train,23,edge_deletion,1,669,,False,263,8189,
deepseek-r1,train,25,original,1,132,,False,281,8191,
deepseek-r1,train,1,original,2,62,62,True,255,4402,
deepseek-r1,train,25,node_deletion,1,132,,False,292,8188,
deepseek-r1,train,26,original,1,223,,False,317,8190,
deepseek-r1,train,25,edge_deletion,1,132,,False,292,8189,
deepseek-r1,train,27,original,1,107,,False,317,8188,
deepseek-r1,train,2,original,2,079,79,True,306,4013,
deepseek-r1,train,27,edge_deletion,1,107,,False,298,8188,
deepseek-r1,train,28,original,1,157,,False,340,8191,
deepseek-r1,train,4,original,2,065,65,True,315,2671,
deepseek-r1,train,29,original,1,393,,False,370,8189,
deepseek-r1,train,0,edge_deletion,2,277,,False,320,8190,
deepseek-r1,train,28,node_deletion,1,157,,False,346,8189,
deepseek-r1,train,0,node_deletion,2,277,,False,330,8190,
deepseek-r1,train,3,original,2,070,70,True,231,5291,
deepseek-r1,train,5,original,2,441,441,True,242,2969,
deepseek-r1,train,28,edge_deletion,1,157,,False,379,8188,
deepseek-r1,train,6,edge_deletion,2,396,720,False,249,1782,
deepseek-r1,train,3,node_deletion,2,070,821,False,235,5243,
deepseek-r1,train,6,node_deletion,2,396,720,False,249,2043,
deepseek-r1,train,1,edge_deletion,2,62,15,False,238,7952,
deepseek-r1,train,1,node_deletion,2,62,,False,255,8189,
deepseek-r1,train,2,edge_deletion,2,079,,False,302,8188,
deepseek-r1,train,2,node_deletion,2,079,,False,321,8190,
deepseek-r1,train,7,original,2,244,244,True,239,3897,
deepseek-r1,train,6,original,2,396,396,True,251,4845,
deepseek-r1,train,3,edge_deletion,2,070,,False,231,8189,
deepseek-r1,train,7,edge_deletion,2,244,976,False,235,3367,
deepseek-r1,train,7,node_deletion,2,244,244,False,236,4374,
deepseek-r1,train,4,node_deletion,2,065,,False,299,8188,
deepseek-r1,train,4,edge_deletion,2,065,,False,299,8189,
deepseek-r1,train,5,node_deletion,2,441,,False,247,8191,
deepseek-r1,train,5,edge_deletion,2,441,,False,243,8189,
deepseek-r1,train,8,node_deletion,2,029,,False,373,8189,
deepseek-r1,train,12,edge_deletion,2,039,59,False,339,4537,
deepseek-r1,train,9,original,2,156,,False,296,8191,
deepseek-r1,train,11,original,2,161,161,True,361,7377,
deepseek-r1,train,8,edge_deletion,2,029,,False,371,8190,
deepseek-r1,train,12,original,2,039,39,True,338,6169,
deepseek-r1,train,8,original,2,029,,False,370,8190,
deepseek-r1,train,10,original,2,896,,False,334,8189,
deepseek-r1,train,9,node_deletion,2,156,,False,300,8192,
deepseek-r1,train,9,edge_deletion,2,156,,False,285,8190,
deepseek-r1,train,10,node_deletion,2,896,,False,332,8190,
deepseek-r1,train,15,node_deletion,2,196,444,False,231,2003,
deepseek-r1,train,15,original,2,196,196,True,231,2373,
deepseek-r1,train,11,node_deletion,2,161,,False,347,8188,
deepseek-r1,train,10,edge_deletion,2,896,,False,322,8188,
deepseek-r1,train,11,edge_deletion,2,161,,False,333,8190,
deepseek-r1,train,13,original,2,681,,False,276,8190,
deepseek-r1,train,12,node_deletion,2,039,,False,324,8188,
deepseek-r1,train,13,node_deletion,2,681,,False,262,8188,
deepseek-r1,train,19,original,2,190,190,True,278,3078,
deepseek-r1,train,13,edge_deletion,2,681,,False,262,8189,
deepseek-r1,train,15,edge_deletion,2,196,82,False,229,5841,
deepseek-r1,train,18,node_deletion,2,279,279,False,310,5382,
deepseek-r1,train,14,original,2,83,,False,638,8191,
deepseek-r1,train,17,original,2,503,503,True,323,6364,
deepseek-r1,train,14,node_deletion,2,83,,False,336,8188,
deepseek-r1,train,14,edge_deletion,2,83,16,False,333,7708,
deepseek-r1,train,20,original,2,050,50,True,245,5445,
deepseek-r1,train,16,original,2,243,,False,540,8188,
deepseek-r1,train,18,original,2,279,279,True,309,7595,
deepseek-r1,train,16,node_deletion,2,243,,False,289,8190,
deepseek-r1,train,18,edge_deletion,2,279,279,False,293,7113,
deepseek-r1,train,16,edge_deletion,2,243,,False,284,8188,
deepseek-r1,train,17,node_deletion,2,503,,False,318,8191,
deepseek-r1,train,21,original,2,754,754,True,295,5757,
deepseek-r1,train,19,node_deletion,2,190,,False,278,8188,
deepseek-r1,train,17,edge_deletion,2,503,,False,315,8189,
deepseek-r1,train,19,edge_deletion,2,190,,False,290,8191,
deepseek-r1,train,20,node_deletion,2,050,,False,251,8191,
deepseek-r1,train,20,edge_deletion,2,050,,False,251,8192,
deepseek-r1,train,23,original,2,669,669,True,257,5156,
deepseek-r1,train,21,node_deletion,2,754,,False,301,8191,
deepseek-r1,train,27,node_deletion,2,107,3,False,314,4382,
deepseek-r1,train,22,node_deletion,2,245,,False,262,8190,
deepseek-r1,train,0,original,3,277,277,True,337,1961,
deepseek-r1,train,22,original,2,245,"BC \), and incenter \( I \), we know the perimeters of \( \triangle ABC \) and \( \triangle AIC \) are in the ratio \( 125:6 \), with all sides being integers. We need to find the minimum possible value of \( AB \)",False,262,8189,
deepseek-r1,train,21,edge_deletion,2,754,,False,297,8191,
deepseek-r1,train,22,edge_deletion,2,245,,False,264,8191,
deepseek-r1,train,24,original,2,340,340,True,335,6637,
deepseek-r1,train,23,node_deletion,2,669,,False,267,8189,
deepseek-r1,train,25,original,2,132,,False,281,8190,
deepseek-r1,train,23,edge_deletion,2,669,,False,263,8189,
deepseek-r1,train,25,node_deletion,2,132,,False,292,8190,
deepseek-r1,train,26,original,2,223,,False,317,8188,
deepseek-r1,train,27,edge_deletion,2,107,2,False,298,7700,
deepseek-r1,train,25,edge_deletion,2,132,,False,292,8189,
deepseek-r1,train,2,original,3,079,79,True,306,3758,
deepseek-r1,train,27,original,2,107,,False,317,8190,
deepseek-r1,train,28,original,2,157,,False,340,8190,
deepseek-r1,train,28,node_deletion,2,157,,False,346,8188,
deepseek-r1,train,3,original,3,070,70,True,231,3242,
deepseek-r1,train,4,original,3,065,65,True,315,2411,
deepseek-r1,train,28,edge_deletion,2,157,,False,379,8188,
deepseek-r1,train,0,node_deletion,3,277,,False,330,8189,
deepseek-r1,train,29,original,2,393,,False,370,8189,
deepseek-r1,train,5,original,3,441,441,True,242,4292,
deepseek-r1,train,6,edge_deletion,3,396,720,False,249,1997,
deepseek-r1,train,0,edge_deletion,3,277,,False,320,8192,
deepseek-r1,train,1,original,3,62,,False,255,8189,
deepseek-r1,train,1,edge_deletion,3,62,,False,238,8192,
deepseek-r1,train,7,edge_deletion,3,244,976,False,235,2167,
deepseek-r1,train,2,node_deletion,3,079,,False,321,8191,
deepseek-r1,train,1,node_deletion,3,62,,False,255,8189,
deepseek-r1,train,6,node_deletion,3,396,720,False,249,3757,
deepseek-r1,train,2,edge_deletion,3,079,,False,302,8188,
deepseek-r1,train,3,edge_deletion,3,070,821,False,231,6052,
deepseek-r1,train,7,original,3,244,244,True,239,4103,
deepseek-r1,train,6,original,3,396,396,True,251,4959,
deepseek-r1,train,3,node_deletion,3,070,,False,235,8188,
deepseek-r1,train,4,node_deletion,3,065,,False,299,8190,
deepseek-r1,train,5,edge_deletion,3,441,26x,False,243,8188,
deepseek-r1,train,7,node_deletion,3,244,244,False,236,5781,
deepseek-r1,train,4,edge_deletion,3,065,,False,299,8188,
deepseek-r1,train,5,node_deletion,3,441,,False,247,8188,
deepseek-r1,train,10,node_deletion,3,896,96,False,332,6707,
deepseek-r1,train,8,edge_deletion,3,029,,False,371,8190,
deepseek-r1,train,9,original,3,156,,False,296,8192,
deepseek-r1,train,8,original,3,029,,False,370,8191,
deepseek-r1,train,8,node_deletion,3,029,,False,373,8191,
deepseek-r1,train,9,edge_deletion,3,156,,False,285,8192,
deepseek-r1,train,10,edge_deletion,3,896,,False,322,8189,
deepseek-r1,train,10,original,3,896,,False,334,8192,
deepseek-r1,train,11,edge_deletion,3,161,,False,333,8189,
deepseek-r1,train,9,node_deletion,3,156,,False,300,8190,
deepseek-r1,train,12,original,3,039,,False,338,8192,
deepseek-r1,train,15,original,3,196,196,True,231,2560,
deepseek-r1,train,15,node_deletion,3,196,444,False,231,2133,
deepseek-r1,train,11,original,3,161,161,True,361,8094,
deepseek-r1,train,12,node_deletion,3,039,,False,324,8189,
deepseek-r1,train,11,node_deletion,3,161,,False,347,8190,
deepseek-r1,train,15,edge_deletion,3,196,82,False,229,3016,
deepseek-r1,train,12,edge_deletion,3,039,59,False,339,7504,
deepseek-r1,train,13,original,3,681,,False,276,8188,
deepseek-r1,train,13,node_deletion,3,681,,False,262,8189,
deepseek-r1,train,13,edge_deletion,3,681,,False,262,8190,
deepseek-r1,train,14,original,3,83,,False,638,8188,
deepseek-r1,train,20,original,3,050,50,True,245,3249,
deepseek-r1,train,14,node_deletion,3,83,,False,336,8188,
deepseek-r1,train,19,original,3,190,190,True,278,3910,
deepseek-r1,train,18,node_deletion,3,279,279,False,310,4460,
deepseek-r1,train,14,edge_deletion,3,83,16,False,333,7940,
deepseek-r1,train,18,original,3,279,279,True,309,5514,
deepseek-r1,train,21,original,3,754,754,True,295,4971,
deepseek-r1,train,16,original,3,243,,False,540,8190,
deepseek-r1,train,19,edge_deletion,3,190,90,False,290,6739,
deepseek-r1,train,17,original,3,503,,False,323,8188,
deepseek-r1,train,16,node_deletion,3,243,,False,289,8189,
deepseek-r1,train,17,node_deletion,3,503,,False,318,8189,
deepseek-r1,train,17,edge_deletion,3,503,,False,315,8190,
deepseek-r1,train,16,edge_deletion,3,243,,False,284,8189,
deepseek-r1,train,18,edge_deletion,3,279,,False,293,8188,
deepseek-r1,train,20,node_deletion,3,050,,False,251,8188,
deepseek-r1,train,19,node_deletion,3,190,90,False,278,8082,
deepseek-r1,train,20,edge_deletion,3,050,,False,251,8188,
deepseek-r1,train,24,original,3,340,255,False,335,3901,
deepseek-r1,train,21,node_deletion,3,754,,False,301,8190,
deepseek-r1,train,22,original,3,245,245,True,262,7152,
deepseek-r1,train,22,node_deletion,3,245,,False,262,8188,
deepseek-r1,train,23,original,3,669,,False,257,8189,
deepseek-r1,train,0,original,4,277,277,True,337,2015,
deepseek-r1,train,21,edge_deletion,3,754,,False,297,8189,
deepseek-r1,train,22,edge_deletion,3,245,,False,264,8192,
deepseek-r1,train,27,node_deletion,3,107,2,False,314,5319,
deepseek-r1,train,23,node_deletion,3,669,,False,267,8188,
deepseek-r1,train,23,edge_deletion,3,669,,False,263,8190,
deepseek-r1,train,25,node_deletion,3,132,,False,292,8188,
deepseek-r1,train,2,original,4,079,79,True,306,3074,
deepseek-r1,train,25,original,3,132,,False,281,8188,
deepseek-r1,train,26,original,3,223,,False,317,8188,
deepseek-r1,train,25,edge_deletion,3,132,,False,292,8189,
deepseek-r1,train,1,original,4,62,57,False,255,4731,
deepseek-r1,train,27,original,3,107,,False,317,8191,
deepseek-r1,train,27,edge_deletion,3,107,,False,298,8188,
deepseek-r1,train,28,node_deletion,3,157,,False,346,8189,
deepseek-r1,train,4,original,4,065,65,True,315,2460,
deepseek-r1,train,28,edge_deletion,3,157,,False,379,8189,
deepseek-r1,train,29,original,3,393,,False,370,8191,
deepseek-r1,train,0,node_deletion,4,277,,False,330,8188,
deepseek-r1,train,28,original,3,157,,False,340,8190,
deepseek-r1,train,6,edge_deletion,4,396,720,False,249,1531,
deepseek-r1,train,0,edge_deletion,4,277,,False,320,8191,
deepseek-r1,train,3,original,4,070,70,True,231,6165,
deepseek-r1,train,1,edge_deletion,4,62,20,False,238,7345,
deepseek-r1,train,1,node_deletion,4,62,62,False,255,7574,
deepseek-r1,train,6,node_deletion,4,396,720,False,249,2610,
deepseek-r1,train,2,node_deletion,4,079,,False,321,8190,
deepseek-r1,train,7,edge_deletion,4,244,976,False,235,2436,
deepseek-r1,train,3,edge_deletion,4,070,821,False,231,5406,
deepseek-r1,train,5,original,4,441,441,True,242,5009,
deepseek-r1,train,2,edge_deletion,4,079,,False,302,8190,
deepseek-r1,train,7,node_deletion,4,244,244,False,236,3802,
deepseek-r1,train,6,original,4,396,396,True,251,4793,
deepseek-r1,train,7,original,4,244,244,True,239,4316,
deepseek-r1,train,3,node_deletion,4,070,,False,235,8188,
deepseek-r1,train,4,node_deletion,4,065,1,False,299,7858,
deepseek-r1,train,4,edge_deletion,4,065,5,False,299,7602,
deepseek-r1,train,5,edge_deletion,4,441,729,False,243,7566,
deepseek-r1,train,5,node_deletion,4,441,,False,247,8188,
deepseek-r1,train,8,original,4,029,,False,370,8192,
deepseek-r1,train,11,original,4,161,161,True,361,6048,
deepseek-r1,train,12,original,4,039,39,True,338,5446,
deepseek-r1,train,9,original,4,156,,False,296,8189,
deepseek-r1,train,8,node_deletion,4,029,,False,373,8189,
deepseek-r1,train,8,edge_deletion,4,029,,False,371,8189,
deepseek-r1,train,9,edge_deletion,4,156,,False,285,8188,
deepseek-r1,train,9,node_deletion,4,156,,False,300,8189,
deepseek-r1,train,11,node_deletion,4,161,,False,347,8189,
deepseek-r1,train,10,original,4,896,,False,334,8189,
